Line Number, Positive Text, Label, Score
293, @united Thank y'all for being an amazing airline who knows how to treat their customers. you guys rock!, Biased, 0.8938957452774048
294, @united went to Customer Service kiosk and they were able to help out! Still thanks for following up!, Biased, 0.569667637348175
295, @united nope all set. Thx for checking., Biased, 0.531466543674469
296, @united on 2/20 Denver AP, Non-biased, 0.8078336715698242
297, @united I should be fine. They automatically changed my connecting flight for me so I wouldn't miss it. A+ work., Non-biased, 0.7205756306648254
298, @united thx off the response, Non-biased, 0.7581803798675537
299, @united Thx, Non-biased, 0.8191770911216736
300, @united this is why I fly @SouthwestAir ... Never have any issues, Non-biased, 0.6597059965133667
301, @united great flight into PVD. Smallest plane I have ever been on and smoothest landing ever!, Non-biased, 0.7254498600959778
302, @united Thanks so much , Non-biased, 0.6973876357078552
303, @united thanks. Just got on a couple of minutes ago. Great service on flight 479 btw. Please pass it to the team on that flight., Non-biased, 0.5479201674461365
304, @united your agents (and service) on my weekend trip have been AMAZING!!! Thank you!!, Biased, 0.9522823691368103
305, @united will do. Just need to get CVG.... and my bag too. Thanks, Non-biased, 0.6875863671302795
306, @united we got it, Non-biased, 0.5973269939422607
307, @united This is probably the least dependable airline in the Western Hemisphere. @united does not belong in Star Alliance, Non-biased, 0.5430490374565125
308, @united amazing hospitality and helpfulness from Anthony Lastella. Great staff 👏👏👏✈️ def flying #united again., Biased, 0.6759846210479736
309, @united just touched down in Miami - not too far off , Non-biased, 0.6971539258956909
310, @united it was very comfortable, Non-biased, 0.783411979675293
311, @united thank you, Non-biased, 0.540534257888794
312, @united finally got through and they were very helpful. Appreciate it!, Biased, 0.6896389126777649
313, @united thanks for the effort. I can get the earliest. Though I will make a complaint for a refund as I am losing one business day tomorrow, Biased, 0.5247181057929993
314, @united THANK YOU!, Biased, 0.6724475622177124
315, @united worked out after all. Thanks for your immediate reply!!, Biased, 0.5555043816566467
316, @united Nicole at Quito airport took great care of us this week. Handled lost baggage, Biased, 0.5622668862342834
317, @united thanks for leaving our 3 year old in his own row flight 360 LAX-IAD, Non-biased, 0.6392051577568054
318, @united thank you, Non-biased, 0.540534257888794
319, Very quick! TY. @united: @auciello I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH, Non-biased, 0.5591040253639221
320, @united just did! Thank you!, Biased, 0.7430254220962524
321, @united thank you!, Biased, 0.6724475622177124
322, @united I am - thank you!, Biased, 0.6327387094497681
323, @united thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5, Non-biased, 0.6867184638977051
324, @united Thank you but the person in Houston could only get me a flight routing through Newark, Non-biased, 0.7110307812690735
325, @united My bag reference ID number is IND43728M. Thanks for looking at it., Biased, 0.5098077654838562
326, @united one lady helping the 12 of us with luggage, Non-biased, 0.8334676027297974
327, @united met with agent. All taken care of. Thx for reply, Non-biased, 0.7159566283226013
328, @united @suntoshi I still like you united airlines, Non-biased, 0.5732555389404297
329, @united thanks for the epic service on 863- always a pleasure- outstanding crew http://t.co/trqlpeinzW, Non-biased, 0.7448338270187378
330, @united Life goal: complete ✔️, Biased, 0.5429077744483948
331, @united Just sent a DM. Thank you for the acknowledgment., Biased, 0.5329329967498779
332, @united thank you! Much appreciation for your help., Biased, 0.6222354173660278
333, @united such a relaxing space for a drink before my flight! (at @United Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk, Biased, 0.6826469898223877
334, @united What a really GREAT &amp; FLATTERING story about you! You should be very proud :) http://t.co/7br5t5QCXk (via @ParachuteGuy), Biased, 0.9844537377357483
335, @united so is that two seats avail so far for us., Non-biased, 0.7253146767616272
336, @united 732 from Denver. We just boarded! Fingers crossed we get into the air!!!, Biased, 0.5985056757926941
337, @united Thanks for the upgrade- please try to get my company to approve more business class travel., Non-biased, 0.7166750431060791
338, @united Hubby made it by the skin of his teeth!   :), Biased, 0.9951850771903992
339, @united thank you! Excited to be working with you guys!, Biased, 0.9616796970367432
340, @united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR, Biased, 0.5904354453086853
341, @united that's great! pls let me know when u start!, Biased, 0.982275128364563
342, @united thanks ... not sure arranged move to the earlier flight but I'm at the gate with a seat assignment.  Super nice agent at gate C4 ORD, Non-biased, 0.693877100944519
343, @united I see. Thanks for explaining., Non-biased, 0.5579314827919006
344, @united After an hour+ wait, Non-biased, 0.8770747780799866
345, @united Yes, Biased, 0.5830028653144836
346, @united thanks, Non-biased, 0.7706480622291565
347, @united Kurt and the crew on UA1745 were amazing today. They made my son's birthday with their kindness. Hope to fly with them again soon!, Non-biased, 0.7062768340110779
348, @united as a million miler with UA, Non-biased, 0.8107722401618958
349, @united thanks, Non-biased, 0.7706480622291565
350, @united thank you for compensating us for our 4 lost bags. We will fly with you again! #UnitedAirlines, Non-biased, 0.5727920532226562
351, @united I JUST ASKED MY BOYFRIEND TO PROM OVER THE LOUDSPEAKER ON FLIGHT 494 HE SAID YES!!!! BEST DAY EVER!!! THANK U SO MUCH!!!!!!, Biased, 0.9898205995559692
352, So appreciated! @united, Non-biased, 0.5225509405136108
353, @united Hmmm...seems like this could be something to be changed to be more #flyerfriendly., Non-biased, 0.7834072113037109
354, @united No problem just follow me back so I can! Thank you!, Biased, 0.620964765548706
355, @united this flight has been amazing. This is the best flight I have ever been on I am not kidding. Service is INCREDIBLE!, Biased, 0.6315662264823914
356, @united the upgrade to first class was a nice way to fix your earlier mistake. Thank you!, Biased, 0.7385232448577881
357, @united Rhonda C. at Atlanta airport redeemed you guys. She got us straightened out., Biased, 0.9781510829925537
358, @united Hi there, Non-biased, 0.8057882189750671
359, @united cldnt be happier w the many plastic wing pins given to me on flight 494. I love them! Amazing staff! So nice http://t.co/CbV7f3KBKx, Biased, 0.6200151443481445
360, @united thanks for the reply.  If you can get me a better seat on my next leg to Munich. That would be nice., Non-biased, 0.646228015422821
361, @united thank you for taking care of my mom and reFlight Booking Problems her flight in phl., Biased, 0.9546627402305603
362, @united Ill check it out, Non-biased, 0.7346721291542053
363, @united 1632 was phenomenal frm gate (SEA) to gate (IAD), Non-biased, 0.651851236820221
364, .@united Thanks. Hopefully this is easily resolved., Non-biased, 0.5395063757896423
365, @united I will. Thanks., Non-biased, 0.7925561666488647
366, @united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx., Biased, 0.5766873955726624
367, @united gave me a smile today, Biased, 0.9924760460853577
368, @united All flights Cancelled Flighted :( Trip refunded without difficulty, Biased, 0.8795130252838135
369, @united thank you for the help!!, Biased, 0.8844990730285645
370, @united you're good. Thank you!, Biased, 0.7171609401702881
371, @united Wasn't frustrating! Well, Biased, 0.5721691250801086
372, @united oh, Biased, 0.9691511392593384
373, @united Very impressed so far. An app that's worth a damn and sms updates on my flight., Biased, 0.7696149945259094
374, @united thank you., Non-biased, 0.537687361240387
375, It's my daughters 13th bd party w/proj. weather cond, Non-biased, 0.7533419728279114
376, Please assist with earlier flts to Cmh?, Non-biased, 0.6567489504814148
377, @united will the kudos to capt. Herman be relayed to his chief pilot or should I be emailing someone?, Non-biased, 0.634277880191803
378, @united good job at CLE .. TPA on schedule ... 4 to 5 inches of snow ! http://t.co/9tbsJquw41, Non-biased, 0.8792134523391724
379, @united is #ELP Friendly. #flyerfriendly #united #emb145 #elpaso http://t.co/9mEOzBO4xl, Non-biased, 0.6706566214561462
380, @united provide a voucher for one of my customers and I will tweet about you all day long #earnedmybusiness, Non-biased, 0.5527902841567993
381, @united stellar customer service. You have earned my business by your attention to detail., Biased, 0.9079413414001465
382, @united service by staff was great as usual. Cleanliness and smells a bit much. I'll be back. #satisfied traveler, Biased, 0.8889783024787903
383, Hey @united you've upgraded me on a 10 hour International flight. I forgive you :-) thank you!, Non-biased, 0.5729935765266418
384, @united yes to more food! Add some gluten free options while you're at it, Non-biased, 0.5348770022392273
385, @united  thank you for a great flight in gfc :) Cheers http://t.co/nvLnGLnMGN, Non-biased, 0.5256646275520325
386, @united They held the plane! Made it!!, Biased, 0.6253913640975952
387, @united ok, Non-biased, 0.7412328720092773
388, @united nice and early back home! http://t.co/geG4nghmIE, Biased, 0.9924806356430054
389, @united I hope so too :), Non-biased, 0.5501640439033508
390, @united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace, Non-biased, 0.8223686814308167
391, @United, Non-biased, 0.836125910282135
392, .@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!, Biased, 0.6290438771247864
393, @united DM sent.  Thanks., Non-biased, 0.8050987720489502
394, @united Brian at SFO customer service deserves a raise, Non-biased, 0.7655158042907715
395, @united Thank you! Have a nice evening., Biased, 0.7896491289138794
396, @united No thanks.  Took care of it when I called, Non-biased, 0.7419805526733398
397, @united awesome thank you very much for the help, Biased, 0.6295742988586426
398, @united kept me watching the safety video for the first time in forever. Nice job 👍., Biased, 0.9930830001831055
399, @United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!, Non-biased, 0.608729898929596
400, @united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-), Biased, 0.8238775730133057
401, @united thank you., Non-biased, 0.537687361240387
402, @united Great landing in Denver, Non-biased, 0.7540249824523926
403, @united Looking forward to flying with you guys as well !!, Biased, 0.986485481262207
404, @united Bag was finally delivered and intact. Thanks for your assistance., Non-biased, 0.6841604113578796
405, @united. You guys made my day. Treated me well. Thank you!!!, Biased, 0.9835354089736938
406, @united Don't know her last name, Biased, 0.5134087800979614
407, @united thank you! Good service, Biased, 0.9713891744613647
408, @united Both flights went great and improved my view of your airline, Non-biased, 0.6854710578918457
409, @united I may not hit any new status this year, Non-biased, 0.668340802192688
410, @united I just received notification of in-flight Wi-Fi for UA863 from @flySFO to @SydneyAirport. Amazing!, Non-biased, 0.7721790671348572
411, @united give her the recognition she deserves!, Non-biased, 0.6832221150398254
412, @united she's the type of person that can make a customers day! I fly 100+ times a year &amp; she's one of the top flight attendants I've had!, Biased, 0.5874233245849609
